,Unnamed: 0,period_id,minute,second,outcome,start_x,start_y,end_x,end_y,type_name,FullName,Position,Team,start_frameID
709,709,1,43,40,True,69.72,14.82,69.72,14.82,Take on,Team_A_Player_8,Striker,Team_A,1170294
710,710,1,43,42,False,73.29,16.18,73.29,16.18,Take on,Team_A_Player_8,Striker,Team_A,1170324
711,711,1,43,42,False,31.71,51.82,31.71,51.82,Tackle,Team_B_Player_9,Striker,Team_B,1170320
712,712,1,43,43,True,29.72,51.14,29.72,51.14,Ball recovery,Team_B_Player_6,Midfielder,Team_B,1170354
713,713,1,43,46,True,30.34,48.69,19.32,31.55,Pass,Team_B_Player_6,Midfielder,Team_B,1170420
714,714,1,43,48,True,19.95,33.59,12.81,48.14,Pass,Team_B_Player_2,Defender,Team_B,1170481
715,715,1,43,50,True,10.18,53.86,34.02,63.24,Pass,Team_B_Player_1,Defender,Team_B,1170520
716,716,1,43,52,False,33.81,63.24,25.52,65.69,Pass,Team_B_Player_9,Striker,Team_B,1170590
717,717,1,43,53,True,74.45,5.44,74.45,5.44,Ball recovery,Team_A_Player_8,Striker,Team_A,1170615
718,718,1,43,53,True,74.55,5.24,55.12,10.2,Pass,Team_A_Player_8,Striker,Team_A,1170615
719,719,1,43,56,True,45.15,12.78,30.56,25.84,Pass,Team_A_Player_3,Defender,Team_A,1170692
720,720,1,44,5,True,27.4,22.71,32.34,3.74,Pass,Team_A_Player_4,Defender,Team_A,1170914
721,721,1,44,7,False,32.34,2.72,43.89,2.72,Pass,Team_A_Player_3,Defender,Team_A,1170961
722,722,1,44,8,False,45.36,-0.61,45.36,-0.61,Out,Team_A_Player_3,Defender,Team_A,1170980
723,723,1,44,8,True,59.64,68.61,59.64,68.61,Out,Team_B_Player_9,Striker,Team_B,1170994
724,724,1,44,15,True,57.96,68.0,36.44,62.42,Pass,Team_B_Player_3,Defender,Team_B,1171145
725,725,1,44,24,True,38.64,56.71,91.66,3.74,Pass,Team_B_Player_1,Defender,Team_B,1171370
726,726,1,44,25,False,87.26,3.2,91.98,9.45,Pass,Team_B_Player_5,Striker,Team_B,1171395
727,727,1,44,26,True,11.97,59.43,11.97,59.43,Ball recovery,Team_A_Player_4,Defender,Team_A,1171420
728,728,1,44,28,False,10.92,65.28,12.92,65.28,Pass,Team_A_Player_4,Defender,Team_A,1171470
729,729,1,44,34,True,13.44,62.83,9.45,64.19,Pass,Team_A_Player_1,Defender,Team_A,1171624
730,730,1,44,36,True,9.56,65.82,45.99,58.48,Pass,Team_A_Player_4,Defender,Team_A,1171670
731,731,1,44,39,True,46.1,58.0,40.84,60.72,Pass,Team_A_Player_10,Striker,Team_A,1171751
732,732,1,44,41,True,41.37,57.39,44.52,15.5,Pass,Team_A_Player_5,Midfielder,Team_A,1171801
733,733,1,44,47,True,60.06,20.26,102.48,61.81,Pass,Team_A_Player_8,Striker,Team_A,1171945
734,734,1,44,53,True,99.44,66.5,81.9,62.42,Pass,Team_A_Player_9,Striker,Team_A,1172109
735,735,1,44,58,True,80.64,62.36,97.65,25.16,Pass,Team_A_Player_5,Midfielder,Team_A,1172220
736,736,1,45,1,True,98.07,24.89,105.0,35.9,Goal,Team_A_Player_8,Striker,Team_A,1172295
737,737,1,46,6,True,52.6,34.07,43.47,42.64,Pass,Team_B_Player_10,Striker,Team_B,1173920
738,738,1,46,7,True,43.58,42.77,45.15,61.61,Pass,Team_B_Player_6,Midfielder,Team_B,1204637
739,739,1,46,9,True,45.15,61.61,33.6,42.02,Pass,Team_B_Player_3,Defender,Team_B,1204687
740,740,1,46,13,True,36.02,41.96,39.69,18.63,Pass,Team_B_Player_1,Defender,Team_B,1204811
741,741,1,46,15,True,42.63,19.04,61.0,2.52,Pass,Team_B_Player_2,Defender,Team_B,1174145
742,742,1,46,18,True,53.13,2.18,39.27,11.56,Pass,Team_B_Player_4,Defender,Team_B,1174240
743,743,1,46,21,True,43.26,16.66,39.38,45.02,Pass,Team_B_Player_2,Defender,Team_B,1174319
744,744,1,46,24,False,42.94,47.67,69.4,36.04,Pass,Team_B_Player_1,Defender,Team_B,1205082
745,745,1,46,26,True,38.74,34.68,38.74,34.68,Ball recovery,Team_A_Player_6,Midfielder,Team_A,1174432
746,746,1,46,27,True,40.11,31.69,55.23,14.89,Pass,Team_A_Player_6,Midfielder,Team_A,1174445
747,747,1,46,33,True,81.17,16.39,86.62,26.38,Pass,Team_A_Player_5,Midfielder,Team_A,1174610
748,748,1,46,34,False,92.19,25.3,92.19,25.3,Take on,Team_A_Player_9,Striker,Team_A,1174644
749,749,1,46,35,True,12.81,42.7,12.81,42.7,Tackle,Team_B_Player_2,Defender,Team_B,1174666
750,750,1,46,39,True,9.45,57.46,9.45,57.46,Ball recovery,Team_B_Player_1,Defender,Team_B,1205461
751,751,1,46,39,True,8.93,60.38,39.69,61.13,Pass,Team_B_Player_1,Defender,Team_B,1205461
752,752,1,46,42,False,39.69,61.13,50.92,44.2,Pass,Team_B_Player_10,Striker,Team_B,1174844
753,753,1,46,44,True,54.5,24.28,54.5,24.28,Ball recovery,Team_A_Player_4,Defender,Team_A,1174878
754,754,1,46,44,True,54.5,24.28,61.84,22.64,Pass,Team_A_Player_4,Defender,Team_A,1174878
755,755,1,46,44,True,63.0,23.46,61.64,62.15,Pass,Team_A_Player_6,Midfielder,Team_A,1174894
756,756,1,46,52,True,68.98,65.01,47.88,49.03,Pass,Team_A_Player_1,Defender,Team_A,1175094
757,757,1,46,58,True,48.93,45.76,49.77,20.47,Pass,Team_A_Player_4,Defender,Team_A,1175242
758,758,1,47,2,True,49.77,19.24,58.17,27.47,Pass,Team_A_Player_3,Defender,Team_A,1175320
759,759,1,47,3,True,58.38,25.98,48.61,16.12,Pass,Team_A_Player_7,Midfielder,Team_A,1175353
760,760,1,47,5,True,48.09,14.62,56.81,2.99,Pass,Team_A_Player_3,Defender,Team_A,1175395
761,761,1,47,7,True,56.7,2.92,57.86,10.34,Pass,Team_A_Player_2,Defender,Team_A,1175448
762,762,1,47,7,True,57.86,10.34,63.52,5.64,Pass,Team_A_Player_7,Midfielder,Team_A,1175464
763,763,1,47,8,True,64.16,6.19,70.46,13.4,Pass,Team_A_Player_8,Striker,Team_A,1175494
764,764,1,47,9,True,71.3,13.4,64.26,17.14,Pass,Team_A_Player_5,Midfielder,Team_A,1175519
765,765,1,47,10,False,64.26,17.14,58.28,24.34,Pass,Team_A_Player_8,Striker,Team_A,1175530
766,766,1,47,16,True,63.74,28.42,74.34,32.16,Pass,Team_A_Player_6,Midfielder,Team_A,1175681
767,767,1,47,17,True,74.34,32.16,73.82,27.27,Pass,Team_A_Player_10,Striker,Team_A,1175701
768,768,1,47,18,True,76.96,22.1,76.96,22.1,Dispossessed,Team_A_Player_6,Midfielder,Team_A,1175743
769,769,1,47,19,False,28.04,45.9,28.04,45.9,Tackle,Team_B_Player_6,Midfielder,Team_B,1206461
770,770,1,47,19,True,77.49,25.23,77.49,25.23,Dispossessed,Team_A_Player_6,Midfielder,Team_A,1175746
771,771,1,47,20,True,27.51,42.77,27.51,42.77,Tackle,Team_B_Player_1,Defender,Team_B,1206486
772,772,1,47,22,True,39.9,41.21,39.9,41.21,Foul,Team_B_Player_7,Midfielder,Team_B,1175833
773,773,1,47,22,False,65.1,26.79,65.1,26.79,Foul,Team_A_Player_7,Midfielder,Team_A,1175820
774,774,1,47,26,True,46.83,44.68,58.91,41.62,Pass,Team_B_Player_6,Midfielder,Team_B,1175944
775,775,1,47,30,True,70.35,29.1,83.48,14.42,Pass,Team_B_Player_5,Striker,Team_B,1176020
776,776,1,47,36,False,100.38,14.82,99.65,37.94,Pass,Team_B_Player_10,Striker,Team_B,1176170
777,777,1,47,38,True,5.56,33.39,5.56,33.39,Keeper pick-up,Team_A_Player_0,Goalkeeper,Team_A,1176243
778,778,1,47,45,True,11.34,32.78,18.27,24.28,Pass,Team_A_Player_0,Goalkeeper,Team_A,1176412
779,779,1,47,51,True,18.58,23.46,13.65,47.6,Pass,Team_A_Player_3,Defender,Team_A,1176549
780,780,1,48,0,True,23.73,41.82,23.73,22.92,Pass,Team_A_Player_4,Defender,Team_A,1176787
781,781,1,48,4,True,25.31,22.51,33.29,30.26,Pass,Team_A_Player_3,Defender,Team_A,1176876
782,782,1,48,7,True,31.18,28.02,23.2,20.81,Pass,Team_A_Player_7,Midfielder,Team_A,1176945
783,783,1,48,8,True,22.58,20.6,7.04,34.27,Pass,Team_A_Player_3,Defender,Team_A,1176981
784,784,1,48,13,False,13.96,27.27,63.52,4.22,Pass,Team_A_Player_0,Goalkeeper,Team_A,1177100
785,785,1,48,16,False,44.1,63.58,47.36,63.58,Pass,Team_B_Player_3,Defender,Team_B,1177177
786,786,1,48,17,True,55.12,3.13,56.28,6.87,Pass,Team_A_Player_2,Defender,Team_A,1177219
787,787,1,48,20,True,48.3,4.35,40.21,24.28,Pass,Team_A_Player_8,Striker,Team_A,1177294
788,788,1,48,29,True,55.76,39.71,38.96,39.37,Pass,Team_A_Player_7,Midfielder,Team_A,1177495
789,789,1,48,32,True,38.43,37.26,39.58,18.97,Pass,Team_A_Player_4,Defender,Team_A,1177577
790,790,1,48,37,False,44.73,11.42,56.91,19.79,Pass,Team_A_Player_3,Defender,Team_A,1177695
791,791,1,48,38,True,48.61,44.88,48.61,44.88,Interception,Team_B_Player_6,Midfielder,Team_B,1208436
792,792,1,48,40,False,56.91,35.84,66.57,25.84,Pass,Team_B_Player_8,Midfielder,Team_B,1208466
793,793,1,48,42,True,33.6,45.9,58.06,64.67,Pass,Team_A_Player_4,Defender,Team_A,1177840
794,794,1,48,51,True,55.44,65.01,76.86,31.35,Pass,Team_A_Player_1,Defender,Team_A,1178064
795,795,1,48,56,True,89.25,29.85,92.4,30.67,Attempt saved,Team_A_Player_10,Striker,Team_A,1178172
796,796,1,48,56,True,12.39,37.26,12.39,37.26,Save,Team_B_Player_0,Goalkeeper,Team_B,1208862
797,797,1,48,57,True,-1.47,41.07,-1.47,41.07,Out,Team_B_Player_0,Goalkeeper,Team_B,1178201
798,798,1,48,57,False,106.47,26.93,106.47,26.93,Out,Team_A_Player_10,Striker,Team_A,1178200
799,799,1,49,9,True,5.88,39.1,26.67,22.98,Pass,Team_B_Player_0,Goalkeeper,Team_B,1178495
800,800,1,49,10,True,26.67,22.98,35.6,14.96,Pass,Team_B_Player_2,Defender,Team_B,1178529
801,801,1,49,10,True,35.8,14.76,49.24,2.79,Pass,Team_B_Player_4,Defender,Team_B,1178544
802,802,1,49,12,True,49.24,2.79,39.9,10.06,Pass,Team_B_Player_5,Striker,Team_B,1178570
803,803,1,49,14,True,39.9,10.54,48.51,1.36,Pass,Team_B_Player_4,Defender,Team_B,1178640
804,804,1,49,18,True,49.46,1.77,38.85,8.3,Pass,Team_B_Player_5,Striker,Team_B,1178722
805,805,1,49,21,True,42.94,6.46,32.34,24.41,Pass,Team_B_Player_4,Defender,Team_B,1178800
806,806,1,49,23,True,33.49,26.38,38.32,51.54,Pass,Team_B_Player_2,Defender,Team_B,1178869
807,807,1,49,27,True,43.16,56.44,64.26,64.87,Pass,Team_B_Player_1,Defender,Team_B,1178951
808,808,1,49,30,True,66.26,60.52,64.89,42.77,Pass,Team_B_Player_9,Striker,Team_B,1209712
809,809,1,49,31,True,64.89,42.77,41.68,42.77,Pass,Team_B_Player_7,Midfielder,Team_B,1179068
810,810,1,49,33,True,41.79,42.43,60.59,19.65,Pass,Team_B_Player_2,Defender,Team_B,1179117
811,811,1,49,36,True,61.11,19.04,66.26,10.54,Pass,Team_B_Player_4,Defender,Team_B,1179170
812,812,1,49,39,True,71.61,11.36,76.44,4.56,Pass,Team_B_Player_5,Striker,Team_B,1209951
813,813,1,49,43,True,73.4,7.68,61.64,9.11,Pass,Team_B_Player_4,Defender,Team_B,1179366
814,814,1,49,48,True,64.05,25.57,72.97,52.36,Pass,Team_B_Player_7,Midfielder,Team_B,1179494
815,815,1,49,53,True,75.91,56.92,84.84,65.48,Pass,Team_B_Player_1,Defender,Team_B,1179595
816,816,1,49,56,True,83.48,64.67,70.24,65.28,Pass,Team_B_Player_3,Defender,Team_B,1179689
817,817,2,45,0,True,52.6,33.93,40.95,38.15,Pass,Team_B_Player_8,Midfielder,Team_B,1202963
818,818,2,45,2,True,40.64,38.9,27.09,50.12,Pass,Team_B_Player_6,Midfielder,Team_B,1203022
819,819,2,45,5,True,30.56,51.61,44.21,65.48,Pass,Team_B_Player_1,Defender,Team_B,1203087
820,820,2,45,7,True,44.42,65.48,27.72,50.73,Pass,Team_B_Player_3,Defender,Team_B,1203156
821,821,2,45,10,True,37.06,49.64,33.39,30.26,Pass,Team_B_Player_1,Defender,Team_B,1203218
822,822,2,45,12,True,32.76,29.44,35.6,9.45,Pass,Team_B_Player_19,Defender,Team_B,1172570
823,823,2,45,16,True,36.96,9.25,31.82,20.13,Pass,Team_B_Player_15,Defender,Team_B,1172670
824,824,2,45,18,True,33.91,21.28,41.06,47.46,Pass,Team_B_Player_19,Defender,Team_B,1172720
825,825,2,45,22,True,41.26,47.74,38.01,25.57,Pass,Team_B_Player_1,Defender,Team_B,1203521
826,826,2,45,24,True,38.01,30.74,46.2,18.5,Pass,Team_B_Player_19,Defender,Team_B,1172870
827,827,2,45,27,True,54.71,16.46,70.24,2.72,Pass,Team_B_Player_7,Midfielder,Team_B,1203648
828,828,2,45,31,True,38.85,64.46,38.85,64.46,Foul,Team_A_Player_9,Striker,Team_A,1203761
829,829,2,45,31,False,66.15,3.54,66.15,3.54,Foul,Team_B_Player_14,Forward,Team_B,1173045
830,830,2,45,45,False,43.78,64.8,91.98,44.88,Pass,Team_A_Player_1,Defender,Team_A,1204111
831,831,2,45,49,True,11.86,26.04,11.86,26.04,Keeper pick-up,Team_B_Player_0,Goalkeeper,Team_B,1204203
832,832,2,45,51,True,13.02,26.25,20.16,45.29,Pass,Team_B_Player_0,Goalkeeper,Team_B,1204237
833,833,2,45,58,True,31.71,50.73,42.42,61.34,Pass,Team_B_Player_1,Defender,Team_B,1204414
834,834,2,46,1,True,44.62,65.08,44.62,65.08,Foul,Team_B_Player_6,Midfielder,Team_B,1173795
835,835,2,46,1,False,60.37,2.92,60.37,2.92,Foul,Team_A_Player_10,Striker,Team_A,1204487
836,836,2,46,12,True,40.11,65.28,32.66,51.54,Pass,Team_B_Player_6,Midfielder,Team_B,1204766
837,837,2,46,15,True,32.66,50.93,42.1,19.31,Pass,Team_B_Player_1,Defender,Team_B,1204837
838,838,2,46,18,True,42.1,19.31,64.05,4.42,Pass,Team_B_Player_19,Defender,Team_B,1174220
839,839,2,46,23,True,49.66,4.83,39.16,19.72,Pass,Team_B_Player_15,Defender,Team_B,1174345
840,840,2,46,26,True,31.29,21.28,7.98,32.57,Pass,Team_B_Player_19,Defender,Team_B,1174420
841,841,2,46,30,True,13.23,32.71,23.52,46.65,Pass,Team_B_Player_0,Goalkeeper,Team_B,1205219
842,842,2,46,32,True,22.36,46.1,40.01,60.32,Pass,Team_B_Player_1,Defender,Team_B,1205279
843,843,2,46,36,True,42.53,60.59,60.37,64.4,Pass,Team_B_Player_6,Midfielder,Team_B,1205363
844,844,2,46,40,True,43.68,65.28,31.82,63.99,Pass,Team_B_Player_9,Striker,Team_B,1205484
845,845,2,46,45,True,37.59,51.2,35.91,22.92,Pass,Team_B_Player_6,Midfielder,Team_B,1205594
846,846,2,46,48,True,42.63,20.47,63.42,1.09,Pass,Team_B_Player_19,Defender,Team_B,1174970
847,847,2,46,51,False,59.64,2.11,56.07,19.04,Pass,Team_B_Player_14,Forward,Team_B,1175045
848,848,2,46,52,True,45.57,46.72,45.57,46.72,Interception,Team_A_Player_5,Midfielder,Team_A,1205783
849,849,2,46,54,True,59.64,10.95,59.64,10.95,Take on,Team_B_Player_14,Forward,Team_B,1175120
850,850,2,46,55,False,66.99,16.32,66.99,16.32,Take on,Team_B_Player_14,Forward,Team_B,1175145
851,851,2,46,55,False,38.01,51.68,38.01,51.68,Tackle,Team_A_Player_6,Midfielder,Team_A,1175169
852,852,2,46,56,True,91.98,53.79,91.98,53.79,Dispossessed,Team_A_Player_6,Midfielder,Team_A,1175170
853,853,2,46,57,False,13.02,14.21,13.02,14.21,Tackle,Team_B_Player_14,Forward,Team_B,1175195
854,854,2,46,58,True,33.81,48.42,27.3,53.99,Pass,Team_A_Player_7,Midfielder,Team_A,1175244
855,855,2,46,59,True,27.3,54.54,27.3,54.54,Ball recovery,Team_A_Player_4,Defender,Team_A,1175245
856,856,2,46,59,True,27.3,54.54,48.61,63.04,Pass,Team_A_Player_4,Defender,Team_A,1175245
857,857,2,47,4,True,48.51,64.4,43.26,56.85,Pass,Team_A_Player_9,Striker,Team_A,1175370
858,858,2,47,5,False,42.94,58.21,55.44,53.92,Pass,Team_A_Player_6,Midfielder,Team_A,1175395
859,859,2,47,6,True,47.25,10.13,47.25,10.13,Interception,Team_B_Player_7,Midfielder,Team_B,1206123
860,860,2,47,6,True,48.72,18.22,48.72,18.22,Ball recovery,Team_B_Player_6,Midfielder,Team_B,1206134
861,861,2,47,7,True,48.72,18.22,56.28,32.16,Pass,Team_B_Player_6,Midfielder,Team_B,1206159
862,862,2,47,10,True,50.19,34.27,42.1,47.94,Pass,Team_B_Player_5,Striker,Team_B,1206227
863,863,2,47,12,True,42.74,47.94,48.93,44.2,Pass,Team_B_Player_3,Defender,Team_B,1206286
864,864,2,47,17,True,55.23,59.5,63.63,66.84,Pass,Team_B_Player_5,Striker,Team_B,1206398
865,865,2,47,21,True,59.54,59.36,58.06,61.81,Pass,Team_B_Player_9,Striker,Team_B,1206489
866,866,2,47,23,True,58.38,61.95,70.46,66.03,Pass,Team_B_Player_6,Midfielder,Team_B,1206544
867,867,2,47,26,True,67.52,65.48,59.11,62.76,Pass,Team_B_Player_3,Defender,Team_B,1206633
868,868,2,47,28,True,63.52,63.99,60.69,66.5,Pass,Team_B_Player_6,Midfielder,Team_B,1206671
869,869,2,47,33,True,78.02,66.44,83.06,59.57,Pass,Team_B_Player_9,Striker,Team_B,1206787
870,870,2,47,35,False,81.9,60.18,90.09,58.34,Pass,Team_B_Player_3,Defender,Team_B,1206837
871,871,2,47,36,True,15.02,9.38,15.02,9.38,Ball recovery,Team_A_Player_2,Defender,Team_A,1206864
872,872,2,47,36,True,15.02,9.38,27.72,3.4,Pass,Team_A_Player_2,Defender,Team_A,1206864
873,873,2,47,37,False,26.88,-1.09,26.88,-1.09,Out,Team_A_Player_8,Striker,Team_A,1176219
874,874,2,47,37,True,78.12,69.09,78.12,69.09,Out,Team_B_Player_3,Defender,Team_B,1206911
875,875,2,47,40,True,79.28,68.0,48.19,57.26,Pass,Team_B_Player_3,Defender,Team_B,1206984
876,876,2,47,45,True,46.2,52.97,47.14,30.53,Pass,Team_B_Player_1,Defender,Team_B,1207093
877,877,2,47,48,True,46.62,29.44,58.8,3.33,Pass,Team_B_Player_19,Defender,Team_B,1176470
878,878,2,47,52,True,57.54,3.81,42.74,20.13,Pass,Team_B_Player_15,Defender,Team_B,1176570
879,879,2,47,55,True,41.79,21.35,43.16,44.27,Pass,Team_B_Player_19,Defender,Team_B,1176645
880,880,2,47,57,True,45.57,46.72,58.06,58.75,Pass,Team_B_Player_1,Defender,Team_B,1207397
881,881,2,48,1,False,63.52,52.56,81.9,34.0,Pass,Team_B_Player_6,Midfielder,Team_B,1207506
882,882,2,48,5,True,31.29,37.81,31.29,37.81,Take on,Team_A_Player_4,Defender,Team_A,1176914
883,883,2,48,6,True,23.83,36.04,23.83,36.04,Ball recovery,Team_A_Player_4,Defender,Team_A,1176920
884,884,2,48,9,True,55.65,57.39,68.25,49.23,Pass,Team_A_Player_4,Defender,Team_A,1207687
885,885,2,48,11,True,68.67,51.48,90.93,66.1,Pass,Team_A_Player_9,Striker,Team_A,1207737
886,886,2,48,18,True,98.38,66.71,85.16,65.08,Pass,Team_A_Player_4,Defender,Team_A,1177244
887,887,2,48,21,True,84.32,66.44,74.45,65.42,Pass,Team_A_Player_9,Striker,Team_A,1177319
888,888,2,48,23,False,77.07,68.61,77.07,68.61,Out,Team_A_Player_1,Defender,Team_A,1177369
889,889,2,48,23,True,27.93,-0.61,27.93,-0.61,Out,Team_B_Player_14,Forward,Team_B,1177345
890,890,2,48,34,True,41.26,0.0,27.2,7.62,Pass,Team_B_Player_15,Defender,Team_B,1177620
891,891,2,48,38,True,24.04,18.7,30.14,49.3,Pass,Team_B_Player_19,Defender,Team_B,1177720
892,892,2,48,41,True,31.18,50.8,46.62,64.87,Pass,Team_B_Player_1,Defender,Team_B,1208491
893,893,2,48,44,True,48.19,64.8,53.55,58.48,Pass,Team_B_Player_3,Defender,Team_B,1208574
894,894,2,48,45,True,53.97,58.48,57.54,65.62,Pass,Team_B_Player_6,Midfielder,Team_B,1208609
895,895,2,48,47,True,58.28,65.21,47.04,60.79,Pass,Team_B_Player_3,Defender,Team_B,1208637
896,896,2,48,49,True,48.09,55.83,40.84,23.94,Pass,Team_B_Player_6,Midfielder,Team_B,1208703
897,897,2,48,52,True,44.21,21.49,67.3,3.13,Pass,Team_B_Player_19,Defender,Team_B,1178070
898,898,2,48,55,True,66.78,2.11,71.4,9.11,Pass,Team_B_Player_15,Defender,Team_B,1178145
899,899,2,48,56,True,35.7,56.98,35.7,56.98,Ball recovery,Team_A_Player_9,Striker,Team_A,1178170
900,900,2,48,58,False,35.7,56.98,34.54,54.54,Pass,Team_A_Player_9,Striker,Team_A,1208926
901,901,2,49,0,True,74.13,29.31,74.13,29.31,Ball recovery,Team_B_Player_5,Striker,Team_B,1208986
902,902,2,49,2,False,74.13,29.31,105.0,65.69,Pass,Team_B_Player_5,Striker,Team_B,1209012
903,903,2,49,5,True,-1.05,3.06,-1.05,3.06,Out,Team_A_Player_2,Defender,Team_A,1178395
904,904,2,49,5,False,106.05,64.94,106.05,64.94,Out,Team_B_Player_5,Striker,Team_B,1209087
905,905,2,49,32,False,5.46,33.32,69.93,25.64,Pass,Team_A_Player_0,Goalkeeper,Team_A,1209767
906,906,2,49,37,True,34.23,37.74,28.46,25.02,Pass,Team_B_Player_6,Midfielder,Team_B,1209889
907,907,2,49,38,True,28.46,25.02,28.46,25.02,Ball recovery,Team_B_Player_19,Defender,Team_B,1179220
908,908,2,49,38,True,28.46,25.02,40.01,24.62,Pass,Team_B_Player_19,Defender,Team_B,1179220
909,909,2,49,41,False,36.96,30.12,74.13,51.75,Pass,Team_B_Player_7,Midfielder,Team_B,1210005
910,910,2,49,44,True,27.4,7.89,27.4,7.89,Ball recovery,Team_A_Player_2,Defender,Team_A,1210079
911,911,2,49,46,True,28.46,6.26,38.64,3.33,Pass,Team_A_Player_2,Defender,Team_A,1210112
912,912,2,49,53,True,55.23,5.03,68.14,11.56,Pass,Team_A_Player_8,Striker,Team_A,1210287
913,913,2,49,54,True,68.46,11.97,66.99,17.82,Pass,Team_A_Player_10,Striker,Team_A,1210333
914,914,2,49,55,True,67.41,19.38,67.2,24.55,Pass,Team_A_Player_5,Midfielder,Team_A,1210360
915,915,2,50,0,False,81.17,36.72,81.17,36.72,Take on,Team_A_Player_8,Striker,Team_A,1210462
916,916,2,50,0,True,23.83,31.28,23.83,31.28,Tackle,Team_B_Player_19,Defender,Team_B,1210462
917,917,2,50,1,True,29.19,31.14,29.19,31.14,Ball recovery,Team_B_Player_6,Midfielder,Team_B,1210511
918,918,2,50,3,True,31.71,29.72,52.29,16.46,Pass,Team_B_Player_6,Midfielder,Team_B,1210541
919,919,2,50,5,True,47.98,57.66,47.98,57.66,Ball recovery,Team_A_Player_4,Defender,Team_A,1210603
920,920,2,50,9,True,74.02,50.25,76.23,36.52,Pass,Team_A_Player_4,Defender,Team_A,1210687
921,921,2,50,12,True,27.62,40.32,27.62,40.32,Ball recovery,Team_B_Player_3,Defender,Team_B,1210782
922,922,2,50,16,True,33.39,40.39,58.8,52.56,Pass,Team_B_Player_6,Midfielder,Team_B,1210872
923,923,2,50,20,True,58.38,52.56,65.31,64.67,Pass,Team_B_Player_5,Striker,Team_B,1210962
924,924,2,50,25,True,72.55,64.4,90.62,47.87,Pass,Team_B_Player_9,Striker,Team_B,1211087
925,925,2,50,32,True,78.44,61.0,55.34,26.25,Pass,Team_B_Player_8,Midfielder,Team_B,1211271
926,926,2,50,37,True,60.48,21.35,75.29,27.81,Pass,Team_B_Player_19,Defender,Team_B,1211387
927,927,2,50,39,True,72.45,28.83,68.56,32.16,Pass,Team_B_Player_5,Striker,Team_B,1211447
928,928,2,50,40,True,68.56,32.16,79.59,5.64,Pass,Team_B_Player_7,Midfielder,Team_B,1211471
929,929,2,50,45,True,78.22,10.06,75.29,20.13,Pass,Team_B_Player_14,Forward,Team_B,1211587
930,930,2,50,46,False,75.08,20.74,88.72,25.23,Pass,Team_B_Player_5,Striker,Team_B,1211621
931,931,2,50,54,True,38.22,28.49,38.22,28.49,Ball recovery,Team_B_Player_1,Defender,Team_B,1211826
932,932,2,50,56,True,38.22,28.49,56.6,54.6,Pass,Team_B_Player_1,Defender,Team_B,1211870
933,933,2,51,0,True,59.96,56.64,74.86,65.48,Pass,Team_B_Player_6,Midfielder,Team_B,1211962
934,934,2,51,2,True,74.02,65.89,69.93,60.32,Pass,Team_B_Player_3,Defender,Team_B,1212024
935,935,2,51,5,True,35.6,12.58,35.6,12.58,Ball recovery,Team_A_Player_7,Midfielder,Team_A,1212094
936,936,2,51,5,True,35.6,12.58,30.34,4.22,Pass,Team_A_Player_7,Midfielder,Team_A,1212094
937,937,2,51,6,True,30.45,4.42,37.59,16.52,Pass,Team_A_Player_2,Defender,Team_A,1212120
938,938,2,51,9,True,61.74,51.41,61.74,51.41,Ball recovery,Team_B_Player_8,Midfielder,Team_B,1212203
939,939,2,51,9,True,61.74,51.41,45.15,48.76,Pass,Team_B_Player_8,Midfielder,Team_B,1212203
940,940,2,51,11,True,45.78,47.87,49.66,29.92,Pass,Team_B_Player_1,Defender,Team_B,1212255
941,941,2,51,14,True,49.46,31.08,56.07,39.1,Pass,Team_B_Player_19,Defender,Team_B,1212312
942,942,2,51,17,True,65.94,42.16,101.96,63.44,Pass,Team_B_Player_7,Midfielder,Team_B,1212401
943,943,2,51,24,True,95.55,63.17,80.22,60.52,Pass,Team_B_Player_3,Defender,Team_B,1212586
944,944,2,51,28,True,81.48,50.8,105.0,27.74,Miss,Team_B_Player_6,Midfielder,Team_B,1212682
945,945,2,51,30,True,-0.52,39.44,-0.52,39.44,Out,Team_A_Player_6,Midfielder,Team_A,1212712
946,946,2,51,30,False,105.52,28.56,105.52,28.56,Out,Team_B_Player_6,Midfielder,Team_B,1212713
947,947,2,51,53,True,5.67,35.29,16.48,56.58,Pass,Team_A_Player_0,Goalkeeper,Team_A,1213294
948,948,2,51,58,True,19.74,56.24,5.78,32.91,Pass,Team_A_Player_1,Defender,Team_A,1213423
949,949,2,52,2,True,13.86,32.71,36.12,32.16,Pass,Team_A_Player_0,Goalkeeper,Team_A,1213536
950,950,2,52,6,True,65.94,21.08,65.94,21.08,Ball recovery,Team_B_Player_5,Striker,Team_B,1213627
951,951,2,52,6,True,65.94,21.08,56.39,30.06,Pass,Team_B_Player_5,Striker,Team_B,1213627
952,952,2,52,9,True,56.7,30.67,61.22,44.27,Pass,Team_B_Player_7,Midfielder,Team_B,1213688
953,953,2,52,12,True,66.36,49.78,74.86,63.17,Pass,Team_B_Player_6,Midfielder,Team_B,1213767
954,954,2,52,14,True,74.86,63.78,67.2,56.03,Pass,Team_B_Player_3,Defender,Team_B,1213812
955,955,2,52,18,True,62.26,52.84,58.38,37.13,Pass,Team_B_Player_6,Midfielder,Team_B,1213916
956,956,2,52,20,True,57.75,37.67,77.7,4.76,Pass,Team_B_Player_1,Defender,Team_B,1213981
